64

Ar	-1.140237293095461	-0.6581130331233672	-0.46388106573245547	12.269507464039282
Ar	-0.7594938038382699	-0.6585253667283654	-0.4664067739508212	6.915147580276897
Ar	-0.3802982759933976	-0.6567530276916302	-0.4672814338775948	28.256897955632137
Ar	-0.00029954674848677303	-0.6566604415894755	-0.46469977921483097	14.460513478735061
Ar	-0.9502192955455496	-0.3285256861876774	-0.4645899357416912	5.136598599874853
Ar	-0.5690913438896829	-0.32751332069055766	-0.46441165441332954	21.469910414092514
Ar	-0.18951561304862913	-0.32976065748417493	-0.46604444782126164	5.476473158689354
Ar	0.18954963195068936	-0.32972445527878214	-0.4658421160333985	3.990398627638966
Ar	-0.7585062340340002	-0.0005707791596360836	-0.4657184568484941	13.286350589500808
Ar	-0.37819044468157387	-0.00027286707581269525	-0.46630230862577576	20.7833639584175
Ar	-0.0013302711232621436	-0.001217950767604621	-0.46390888787533635	27.431177582358504
Ar	0.379025269716184	0.000822726077430517	-0.4650533990947157	8.749619711535551
Ar	-0.5689558125123232	0.3296793101907624	-0.4649838334063906	8.06956602138454
Ar	-0.19138807574193561	0.32744823337877466	-0.46673933734381856	32.0281531087499
Ar	0.18830054639383434	0.328125205916664	-0.4649800397983353	19.99004490998117
Ar	0.5686818631935928	0.32820383091707117	-0.46623740160970756	16.091932260280398
Ar	-0.9502211713133695	-0.5496430939559113	-0.1563560564456713	14.435679195940178
Ar	-0.5703386727278388	-0.5474602227603877	-0.15596298330694394	9.23757318735571
Ar	-0.19084729175869755	-0.5499059711842517	-0.15407151503639663	19.35669504819824
Ar	0.19056082575982328	-0.5478991268561771	-0.1552656985204155	3.3623626118699677
Ar	-0.7609360975758059	-0.21876679092442003	-0.1556485147749877	7.659743973826819
Ar	-0.38029960868948387	-0.2199468977758991	-0.1545570616568812	3.6472150883999306
Ar	0.0005610929292354709	-0.21809117035976572	-0.1560806079409957	14.5223763268092
Ar	0.37904697460976317	-0.22057285631616674	-0.15430318917486277	14.953613201726952
Ar	-0.5711898719741647	0.11072088960179152	-0.15596883399912834	15.796927638871214
